STOREID|BARCODE
DEL0000001446|8906075101021
DEL0000001446|8904009616915
DEL0000001446|8901747000259
DEL0000001446|8901233018362
DEL0000001446|8901063923003
UPR0000002773|8901192112125
DEL0000001446|8901030594489
DEL0000001446|8901719703058
DEL0000001446|890152205658
DEL0000001446|9068009071602
DEL0000001446|9081030530333
DEL0000001446|89005590
DEL0000001446|8901242136903
DEL0000001446|490243066396
DEL0000000103|8901030610639
DEL0000001446|9018030610837
DEL0000001446|8901522161715
DEL0000000103|8901030643521
UPR0000002773|8901063362857
DEL0000001446|8901255000147
DEL0000001446|865974040414
DEL0000001446|4902407310303
DEL0000001446|9048381011085
UPR0000002773|8901063139213
DEL0000001446|8901088000468
DEL0000001446|8690002340064
DEL0000001446|8901157025170
DEL0000001446|8901725136079
DEL0000000103|8901030622823
DEL0000001446|8901242107903
DEL0000001446|8901012119150
UPR0000002773|8901725977146
DEL0000001446|8901012115169
DEL0000001446|8901719281112
DEL0000000103|8901030637421
DEL0000001446|8901233013091
DEL0000001446|8901063362840
DEL0000001446|8901396153108
DEL0000001446|8904043901015
DEL0000001446|8901441011018
DEL0000001446|8901058842722
DEL0000001446|8901030530333
DEL0000001446|8123903018362
UPR0000002773|8902080011278
DEL0000001446|9801030327519
DEL0000001446|8901242176206
DEL0000001446|8906014640305
DEL0000001446|9081058816242
DEL0000001446|8906055100011
UPR0000002773|8902167001048
UPR0000002773|41415104143
DEL0000001446|901728518421
DEL0000001184|8901030578199
DEL0000001446|8910012133057
DEL0000001446|8901088071291
DEL0000001446|9068055100011
DEL0000001446|9013681300940
DEL0000001446|90804674
UPR0000002773|8901361300940
DEL0000001446|8906009077017
DEL0000001446|4902430658492
DEL0000001446|9018306306714
DEL0000001446|890124600423
UPR0000002773|8901030616327
DEL0000001446|8901030486579
DEL0000001184|8901030565304
UPR0000002773|8901138821555
UPR0000002773|8902080364091
DEL0000001446|801239320536
DEL0000001446|8904063200013
DEL0000001446|8901030594489
DEL0000001446|8904632000013
UPR0000002773|8904063200136
DEL0000001446|8901030596223
DEL0000001446|9018300610806
UPR0000002773|8901192109224
UPR0000002773|8901233022291
DEL0000001446|8901030486593
UPR0000002773|8901233024684
UPR0000002773|8904124108074
DEL0000001446|8908001017206
DEL0000001446|8901888090348
DEL0000001446|8901570104089
DEL0000001446|8017917029051
DEL0000001446|8901725134785
DEL0000001446|8904063230027
UPR0000002773|8902080105021
DEL0000001446|8904063230010
UPR0000002773|8901571003655
DEL0000001446|8901063362857
DEL0000001446|901386049309
DEL0000001446|8019058848427
DEL0000001446|8908001169585
UPR0000002773|8901058847833
UPR0000002773|8904043901015
DEL0000001446|9068007280037
UPR0000002773|8904124107701
UPR0000002773|8901192109125
DEL0000001446|89005590
DEL0000001446|8901131180024
DEL0000001446|8901770109127
UPR0000002773|8906002344321
DEL0000001446|901728132075
DEL0000001446|8904234102115
DEL0000001184|8901030636714
DEL0000000103|8901030622816
DEL0000001184|8901030627330
DEL0000001446|8901499007957
DEL0000001446|8019300518232
DEL0000001446|8901725134327
DEL0000001446|8000500225615
UPR0000002773|8901751003116
DEL0000001446|8901725134761
DEL0000001446|8019071302036
DEL0000001446|8901719104749
DEL0000001446|8901030609220
DEL0000001446|890601657993
DEL0000001446|8901030594489
DEL0000001446|8901058850680
DEL0000001446|8904063230126
UPR0000002773|8901233023533
DEL0000001446|8901030534898
DEL0000001446|8901030594489
DEL0000001446|9801030637933
DEL0000001446|8906001504016
DEL0000001446|8901207004094
DEL0000001446|9068002000333
UPR0000002773|8901396350309
UPR0000002773|8906001385301
DEL0000001446|8901030550096
DEL0000001446|901880806734
UPR0000002773|8902080704095
DEL0000001446|8904063200150
DEL0000000103|8901030637421
UPR0000002773|8901751000023
DEL0000001446|8901058143102
DEL0000000103|8901030535048
DEL0000001446|8901030588839
DEL0000001446|8901030486524
DEL0000001446|8901248101110
DEL0000001446|9018580842722
DEL0000001446|9012380233533
DEL0000001446|8901300753112
DEL0000000103|8901030627347
DEL0000001446|8901063053027
DEL0000001446|8901246002075
DEL0000001446|8901058843590
DEL0000001446|8906002000494
UPR0000002773|8901088062381
DEL0000001446|8901023011726
DEL0000001446|9017285135478
UPR0000002773|8906001023098
DEL0000001446|8901030610622
DEL0000001446|8019030509995
DEL0000001446|8901030283103
UPR0000002773|8901192216014
DEL0000001184|8901030535048
DEL0000001446|8902102161202
DEL0000001446|8901580484894
DEL0000001446|8901030509995
DEL0000001446|8906090078021
DEL0000001446|8901719100734
UPR0000002773|8901058850178
DEL0000001446|8901190101725
UPR0000002773|8901058849141
DEL0000001446|8904063240248
UPR0000002773|8901192201850
UPR0000002773|8901719100369
DEL0000001446|9017892405191
DEL0000001446|8901030133820
DEL0000001446|8901390425601
DEL0000001446|901238302253
DEL0000001446|8901888000064
DEL0000001446|8906010775063
UPR0000002773|8901233021171
DEL0000001446|8901526103423
DEL0000001446|8017919404212
DEL0000001446|8901192103116
DEL0000001446|8901058826715
DEL0000001446|8901063142268
DEL0000001446|8901030397943
DEL0000001184|8901030550096
DEL0000001446|8908001017916
DEL0000001446|8901063035027
DEL0000001446|9014841011018
DEL0000001446|8901030534898
DEL0000001446|8908001071121
DEL0000001446|8901725135447
DEL0000001446|8904063200730
UPR0000002773|8901396152002
DEL0000001446|8901030571312
DEL0000001446|9018036306714
DEL0000001446|8901491982641
DEL0000001446|8906007280037
UPR0000002773|30725705
DEL0000001446|8901034500358
DEL0000001184|8901030636714
DEL0000001446|9088001935043
DEL0000001446|8019035002802
DEL0000001446|8901035470027
DEL0000001446|8091275135423
DEL0000001446|8901719255151
DEL0000001446|8908004643143
DEL0000001446|8901063023901
DEL0000001446|9018300636714
DEL0000000103|8901030627347
DEL0000000103|8901030535048
DEL0000001446|890130059104
UPR0000002773|8902080013302
DEL0000001446|8901157001136
UPR0000002773|8901725131975
DEL0000000103|8901030622823
DEL0000001446|8901719105913
DEL0000001446|8425900700074
DEL0000001446|8901725132873
DEL0000001446|8908006101009
UPR0000002773|8906006333932
DEL0000001446|8906014640251
DEL0000001446|8901719016668
DEL0000000103|8901030535048
DEL0000001446|8901652142150
DEL0000001446|8901030636714
UPR0000002773|8902080104055
DEL0000001446|9018719255151
DEL0000001446|8901233013091
DEL0000001446|8904063200440
UPR0000002773|8904063251053
DEL0000001446|890139611066
DEL0000001446|8901719100710
DEL0000001446|89007495
DEL0000001446|9088003634005
DEL0000001446|901238301091
DEL0000000103|8901030643521
UPR0000002773|8902080704095
UPR0000002773|8904124107695
UPR0000002773|8901023014468
DEL0000001446|8901242178101
DEL0000000103|8901030637421
DEL0000001446|9068055100011
DEL0000001446|890103547007
DEL0000001446|8901036397503
DEL0000001446|8901560230314
DEL0000001446|8901035940489
DEL0000001446|8901190109127
DEL0000001446|8901571001088
DEL0000001184|8901030509995
DEL0000001446|8901035934608
DEL0000001446|8906009078021
DEL0000001446|8906032011019
DEL0000001446|8901233022536
DEL0000001446|8904250700111
DEL0000001446|8901725131340
UPR0000002773|8901314078223
DEL0000001446|8901030578306
UPR0000002773|8902080104581
UPR0000002773|8902080104345
DEL0000001446|8901030599309
UPR0000002773|8901450004872
DEL0000001446|8901580850178
UPR0000002773|8906007280969
DEL0000001446|8901725131135
DEL0000001446|8908000863385
UPR0000002773|8901719102820
DEL0000001446|8901030588839
DEL0000001446|8901063092280
DEL0000001446|8901725132354
DEL0000001446|8901063142114
DEL0000001446|9018058847482
DEL0000001446|63802560600
DEL0000001446|8901030619458
DEL0000001446|9012482136903
DEL0000001446|4005808996063
DEL0000001446|8901725132873
DEL0000001446|8908001017206
UPR0000002773|8906006330726
DEL0000001446|8908003542034
DEL0000001446|89074064
UPR0000002773|8906006331129
DEL0000001446|901748070059
DEL0000001446|42204091
DEL0000001446|8901030556593
DEL0000001446|4902406793800
DEL0000000103|8901030622823
DEL0000001446|8908000947023
UPR0000002773|8902167001048
DEL0000001446|8901571001088
DEL0000001446|8906002004430
DEL0000001446|8901719703058
DEL0000001446|8904063200051
UPR0000002773|8901725135447
DEL0000001446|8901030601385
UPR0000002773|8901233022550
UPR0000002773|8901751004496
DEL0000001446|8901030621994
DEL0000001446|8912707132408
DEL0000001446|8901030640940
DEL0000001446|8901120116340
UPR0000002773|8901725971236
DEL0000001446|8901712595144
DEL0000001446|9017487001553
DEL0000001446|465978001057
DEL0000000103|8901030637421
DEL0000001446|8019030516283
UPR0000002773|8901058842722
UPR0000002773|8901262177191
DEL0000000103|8901030534898
DEL0000001446|4902430688802
UPR0000002773|8901262010016
UPR0000002773|8901314114419
DEL0000001446|8901905021171
DEL0000000103|8901006374231
DEL0000001446|8901508816242
DEL0000001446|8901030486579
UPR0000002773|8901719105470
DEL0000001446|8917205132194
DEL0000001446|8901030638541
DEL0000001446|8906002003785
DEL0000001446|8901030571312
UPR0000002773|8906001384090
DEL0000001446|8901030577680
DEL0000001446|8906009707284
DEL0000001446|8901719281112
UPR0000002773|8901595963409
DEL0000001446|901888809348
UPR0000002773|8901233022314
UPR0000002773|8904063200563
UPR0000002773|8901233022314
DEL0000001446|8901725181420
DEL0000001446|8901719103445
DEL0000001446|8901058842272
DEL0000000103|8901030637421
DEL0000001446|9018246002167
DEL0000001446|8904043901015
DEL0000001446|901781910474
DEL0000001446|9088006101009
DEL0000001446|8019030450358
DEL0000001184|8901030636714
DEL0000001184|8901030556609
UPR0000002773|8901396152002
DEL0000001446|801729184517
UPR0000002773|89010585
DEL0000001446|8906002000463
UPR0000002773|8901058842272
DEL0000001446|8901088017411
DEL0000001446|8901725134327
DEL0000001446|8906002001156
DEL0000001446|9015282046465
DEL0000001446|890171928112
DEL0000001446|8904063211002
DEL0000001446|8901719255168
DEL0000001446|8901300514951
UPR0000002773|8901023014284
DEL0000000103|8901030535048
DEL0000001446|8015791002603
DEL0000001446|9013899058561
DEL0000001446|9018059021171
UPR0000002773|8901058822588
DEL0000001446|8901190101275
UPR0000002773|8901725181147
DEL0000001446|8901058847482
DEL0000001446|9021888864363
DEL0000001446|8901063019089
UPR0000002773|8902080404117
UPR0000002773|4987176013880
DEL0000001446|8901725134327
DEL0000001446|8901905021171
DEL0000001446|846597032082
DEL0000001446|9017285181222
DEL0000001446|890406320426
DEL0000001446|890171970358
DEL0000001446|8901052010318
DEL0000001446|8904032560056
DEL0000001446|8901242178020
DEL0000001446|8901058844757
DEL0000001446|8901030627330
DEL0000001446|8906002340064
UPR0000002773|8901233023533
DEL0000001446|8901030534898
DEL0000001446|890406320063
DEL0000001446|9018030463204
DEL0000001446|8901663004102
DEL0000001446|8904043901015
DEL0000001446|8901030509995
DEL0000001446|8901277013057
UPR0000002773|8904063200402
DEL0000001446|9068002004430
DEL0000001446|8901192225115
DEL0000001446|8901030627330
DEL0000001446|8901023010330
DEL0000001446|7906028304454
DEL0000000103|8901030637421
DEL0000001446|8013996511333
DEL0000001446|8901246003508
DEL0000001446|8904632020264
DEL0000000103|8901030622816
UPR0000002773|8906002348299
DEL0000001446|8901719104435
UPR0000002773|8906002348596
DEL0000001446|8901030421402
UPR0000002773|8901262151764
DEL0000001446|8904063252524
DEL0000001446|8901300516320
UPR0000002773|8904063200204
UPR0000002773|8901358702184
DEL0000001446|9018901011732
DEL0000001446|8901063092303
DEL0000001446|8901526104246
UPR0000002773|8901491365703
DEL0000001446|8017497000259
DEL0000001446|8908003630052
DEL0000001184|8901030636714
DEL0000001446|890103617250
DEL0000001446|8908006436057
DEL0000001184|8901030627347
UPR0000002773|8904063200051
UPR0000002773|8901764012709
DEL0000001446|9081190101732
UPR0000002773|8904124108036
DEL0000001446|8901719255168
DEL0000001446|8901063362796
DEL0000001446|8901242178101
DEL0000001446|8905126998555
DEL0000001446|890600436040
DEL0000001446|8901030534898
DEL0000001446|890101563506
DEL0000001446|890152610498
DEL0000001446|8901058814941
DEL0000001446|8901030588839
DEL0000001184|8901030610561
UPR0000002773|4902430691109
DEL0000001446|8901063139206
DEL0000001446|8901750106179
DEL0000001446|8901042965543
UPR0000002773|8901725181147
DEL0000001446|728693
UPR0000002773|8906007280242
DEL0000001446|8901036306714
UPR0000002773|8904063200365
UPR0000002773|8906002348695
UPR0000002773|8901725198121
DEL0000001446|8908001158077
UPR0000002773|8901331003109
DEL0000001184|8901030627330
DEL0000001446|8190905021300
DEL0000001446|890119020413
DEL0000001446|8901396040705
DEL0000001446|8901030534898
DEL0000001446|8901242107408
UPR0000002773|8901063362857
DEL0000001446|8904113900788
DEL0000001446|9015780100036
UPR0000002773|8904124108043
UPR0000002773|8901725134723
DEL0000001446|89006733
UPR0000002773|8901262140027
DEL0000001446|8901063142213
DEL0000001446|8901030535062
DEL0000001446|19830053489
DEL0000001446|8906505100011
DEL0000001446|8901684602240
DEL0000001446|8901058842722
DEL0000001446|8904063251022
DEL0000001446|8901030509995
DEL0000001446|8901030578199
UPR0000002773|8904124108098
DEL0000001446|8901058427822
UPR0000002773|8901030348853
DEL0000001446|4902430731010
UPR0000002773|8902080406012
DEL0000001446|8901030450358
DEL0000001184|8901030535048
DEL0000001446|9048632000402
DEL0000001446|8901030486579
DEL0000001446|8901030534898
DEL0000001446|8906055100011
DEL0000001446|8901063362796
DEL0000001446|8017291345143
DEL0000001446|8901058846065
DEL0000001446|8901063035027
DEL0000001446|3502602
DEL0000001446|8904063200587
DEL0000001446|8901030486524
UPR0000002773|8901764012709
DEL0000001446|8901058846065
DEL0000001446|890171910397
DEL0000001446|8901063142268
DEL0000001446|8904076602545
DEL0000001446|8901030564185
DEL0000001446|9080803542034
DEL0000001446|8901526998593
DEL0000001446|8904043901015
DEL0000001446|801269203601
UPR0000002773|8901052010219
DEL0000001446|8901030588839
DEL0000001446|8901030486579
DEL0000001446|8901030622786
UPR0000002773|8906001384090
DEL0000001446|901381402540
DEL0000001446|8901725135140
UPR0000002773|89002957
UPR0000002773|8904124107701
DEL0000001446|8908001017237
DEL0000001446|8901088071307
DEL0000001446|90867400
DEL0000001446|9015286204731
DEL0000000103|8901030643521
UPR0000002773|8901192204110
DEL0000001446|8901030619458
DEL0000001446|816590214215
DEL0000001446|8901085864409
UPR0000002773|8906033740154
UPR0000002773|8901030556227
UPR0000002773|8902080011445
UPR0000002773|8901233022727
DEL0000001446|8901560053081
DEL0000001446|8901414015333
UPR0000002773|8901058842296
DEL0000001446|8904063200730
DEL0000001446|8904063240255
DEL0000001446|8901719105913
DEL0000000103|8901006374231
UPR0000002773|8901262070058
UPR0000002773|8906002348596
DEL0000001446|904804391005
DEL0000001446|8901030432156
DEL0000001446|806360300503
DEL0000001446|8904250700111
DEL0000000103|8901030534898
UPR0000002773|8901063028166
DEL0000001446|890800107855
DEL0000001446|8901030553141
UPR0000002773|8904022906031
DEL0000001446|9018088071307
DEL0000001446|8490063220264
DEL0000001446|8901030473814
UPR0000002773|8906006330627
DEL0000001446|890103031381
UPR0000002773|4902430658485
DEL0000001446|8901138815943
DEL0000001446|8901000213693
DEL0000001446|9801052000906
DEL0000001446|8901560233117
DEL0000001446|4902430731010
UPR0000002773|8904006303757
UPR0000002773|8906006333079
DEL0000001446|8901030313820
DEL0000001446|490243073100
DEL0000001446|8901030594489
DEL0000001446|8069009072036
DEL0000001446|8904063200365
DEL0000001446|8901058849271
DEL0000001446|9018300610806
UPR0000002773|8901719255151
UPR0000002773|8901719255151
UPR0000002773|8901233023533
DEL0000001446|8901888040350
DEL0000001446|9048063252517
DEL0000001446|9013896112006
DEL0000001446|8901058844269
DEL0000001446|8901063023901
DEL0000001446|8901719104176
DEL0000001446|8902579103415
UPR0000002773|8911839648672
DEL0000001446|890103063614
UPR0000002773|8901030602689
UPR0000002773|8901233021171
DEL0000001446|468597003556
DEL0000000103|8901030637421
DEL0000001446|9806004970023
DEL0000001446|8901580844894
DEL0000001446|8904063230096
DEL0000001446|8901058843590
DEL0000001446|8901719255151
UPR0000002773|8901058144345
DEL0000001446|8908000863385
DEL0000001446|9018300598911
DEL0000001446|8901030486524
DEL0000001446|8906009620053
DEL0000001446|8901058842272
DEL0000001446|8901058847864
UPR0000002773|8904124107695
DEL0000001446|8901088047265
DEL0000000103|8901030637421
UPR0000002773|8901248744034
DEL0000001446|8901030432156
DEL0000000103|8901030622823
DEL0000001446|8940032600488
DEL0000001446|8901058846522
DEL0000001446|8901063362086
UPR0000002773|41415104143
DEL0000001446|8901725937874
DEL0000001446|8902188812043
DEL0000001446|8901684602226
DEL0000001446|846597046560
DEL0000001446|8901526204496
DEL0000001184|8901030622793
DEL0000001446|9018305890191
UPR0000002773|8901058847260
DEL0000001446|9801521420660
DEL0000001446|8906007282000
DEL0000001446|8906009077123
DEL0000001446|8901030637650
DEL0000001446|8901631062143
DEL0000001446|8901331003871
DEL0000001446|8901233022536
DEL0000001446|8901725914226
DEL0000001446|8098000863385
DEL0000001446|8901441011018
DEL0000001446|8908006436026
DEL0000001446|8901063142015
DEL0000001184|8901030594489
UPR0000002773|8902080013302
UPR0000002773|8901233022536
DEL0000000103|8901030637421
UPR0000002773|8901396523505
DEL0000001446|8901791104701
UPR0000002773|8901725977474
DEL0000001446|9012481074208
DEL0000001446|8901247571389
DEL0000001446|8190030327533
DEL0000001446|8901030636714
DEL0000001446|8901030610554
DEL0000001446|8901396142409
DEL0000001446|8906002340064
DEL0000001446|4902403731010
UPR0000002773|8901652140200
DEL0000001446|8901396520005
DEL0000001446|8098001017046
DEL0000001446|8901063362888
DEL0000001446|8901030627330
DEL0000001446|8908001017237
DEL0000001446|8906016571096
DEL0000001446|8906009078014
DEL0000001184|8901030556609
DEL0000001446|8901663502653
UPR0000002773|8901192216113
DEL0000001446|8901036031647
DEL0000001446|890103061080
DEL0000001446|8906055100028
DEL0000001446|8901030534898
DEL0000001446|8902188864363
DEL0000001446|8901030619458
DEL0000001446|8901751007299
UPR0000002773|8901023014505
DEL0000001446|8901058842722
UPR0000002773|8901725135454
DEL0000001446|8906007281980
DEL0000001446|8901030125902
DEL0000001446|8908001158695
DEL0000001446|8901063093287
UPR0000002773|8901030543593
UPR0000002773|8901764012709
DEL0000001446|8901242108306
DEL0000001446|9018088000291
DEL0000001446|8904063200686
DEL0000001446|8901725132194
DEL0000001446|890123302185
DEL0000001446|8901157025217
DEL0000001446|8901035053752
DEL0000001446|8901030313820
UPR0000002773|8901233022550
DEL0000001446|8901246004376
DEL0000001446|4902430646475
UPR0000002773|8901058845280
UPR0000002773|8904124108098
DEL0000000103|8901030627347
DEL0000001446|806360320600
DEL0000001446|8901030610837
DEL0000001446|8901725132170
UPR0000002773|8911839648917
DEL0000001446|8901414015333
DEL0000001446|8904250700197
DEL0000001446|890105200080
DEL0000001446|8901058138054
DEL0000001446|8901063016590
UPR0000002773|8901063362840
DEL0000001446|8904063230010
UPR0000002773|8902167000829
DEL0000001446|89007464
DEL0000001446|8901030594489
DEL0000001446|8904063230171
DEL0000001446|890103061945
DEL0000001446|8901063155206
DEL0000001446|8910414015333
UPR0000002773|4902430672535
UPR0000002773|8901262200189
DEL0000001446|8904063200532
UPR0000002773|8901023014468
DEL0000001446|70177211769
DEL0000001446|8904063230157
DEL0000001184|8901030550096
DEL0000001446|8901030534898
DEL0000001446|8901131180024
UPR0000002773|8906002340064
DEL0000001446|8901905021171
DEL0000001446|8901058842722
DEL0000001446|8901058842722
DEL0000001446|9015281026192
DEL0000001446|8901030591044
DEL0000001446|8906083580007
DEL0000001446|8901030571312
DEL0000001446|8901526101047
UPR0000002773|8901764012709
UPR0000002773|8906007280242
DEL0000001446|9018972058629
DEL0000000103|8901030637421
DEL0000001446|8901248749022
UPR0000002773|8901450004919
DEL0000001446|8901719105913
DEL0000001446|8901526209637
DEL0000001446|8904063204040
DEL0000001446|9018300516320
UPR0000002773|4902430682480
DEL0000001446|9608009620039
DEL0000001446|8901277009364
DEL0000001446|8901058816242
DEL0000001446|901384306810
UPR0000002773|8901058845280
DEL0000001446|8901058847482
UPR0000002773|8901571000203
DEL0000000103|8901030610806
DEL0000001446|9013842012660
DEL0000001446|890103060526
DEL0000001446|8901052010318
DEL0000001446|8904063200440
DEL0000001446|90874604
DEL0000001446|8015690233117
DEL0000001446|8901120143214
DEL0000001446|8901396115069
DEL0000001446|8904063200341
DEL0000001446|8901063362086
DEL0000001446|8901030619458
DEL0000001446|8019090328048
DEL0000001184|8901030627347
DEL0000001184|8901030622786
DEL0000001184|8901030575563
UPR0000002773|8904063259899
UPR0000002773|8901725133207
DEL0000001446|8019030486579
DEL0000001446|8908001017121
UPR0000002773|4902430716130
UPR0000002773|8904124108098
UPR0000002773|8901192102225
DEL0000000103|8901030627330
DEL0000001446|890406320136
DEL0000001446|8901030622786
UPR0000002773|8901192214119
DEL0000001184|8901030627330
DEL0000001446|9018630368402
DEL0000001446|9081888040350
DEL0000001446|8901030571312
DEL0000001184|8901030450358
DEL0000001446|9018030516306
DEL0000001446|8901103101163
DEL0000001446|8906096200039
DEL0000001446|8019030581984
DEL0000001446|8904250700111
DEL0000001446|8904632000631
DEL0000001446|8012970004414
DEL0000001446|8908000075146
DEL0000001446|9018300486524
DEL0000001446|9018023014529
DEL0000001446|8901262060011
DEL0000001446|890115700113
DEL0000001446|904863200048
DEL0000001446|9018063628193
DEL0000001446|8901063031476
DEL0000001446|890152620445
DEL0000000103|8901030534898
DEL0000001446|8902167000065
UPR0000002773|8901063362826
UPR0000002773|8901725121129
UPR0000002773|8901030615443
DEL0000001446|890600907284
DEL0000001446|8904063200044
DEL0000001446|890406325359
DEL0000001446|901863142075
DEL0000001446|8012393023533
DEL0000001446|8901058842722
DEL0000001446|8906002342587
UPR0000002773|8801019412011
DEL0000001446|8902579103415
DEL0000001446|9081030584145
DEL0000001446|9013890526005
DEL0000001446|8901030535055
UPR0000002773|8906036550019
DEL0000001446|8906009077123
DEL0000001446|8906014640305
DEL0000000103|8901030534898
DEL0000000103|8901030637421
DEL0000001446|8901526991518
DEL0000001446|8901058844269
DEL0000001446|8906006434002
UPR0000002773|8901764011252
UPR0000002773|8901030516320
DEL0000001446|9018036002689
DEL0000001446|8901314306807
DEL0000001446|890600728693
DEL0000001446|8908001158473
DEL0000001446|8904063200136
UPR0000002773|8901233021805
DEL0000001446|8019972058636
DEL0000001446|8904063200440
DEL0000001446|8901396151333
DEL0000001446|8901719106057
DEL0000001446|8901719196045
UPR0000002773|8904124108036
DEL0000000103|890103063712
DEL0000001446|890106315206
DEL0000001446|890172513986
DEL0000001446|9018030594489
DEL0000001446|8901023011641
DEL0000001446|906817801501
DEL0000001446|8901725135119
DEL0000001446|8901905021300
DEL0000001446|8908000881570
DEL0000001446|8901030541292
DEL0000001446|465978839030
DEL0000001446|8901023011634
DEL0000001446|8901042697073
DEL0000001446|8901393218604
DEL0000001446|8901157001143
DEL0000001446|8913508702184
DEL0000001446|9018058846881
DEL0000001446|8901030547027
DEL0000001446|89007853
DEL0000001446|901805847883
DEL0000001446|8901042954516
DEL0000001446|8901030556227
DEL0000001446|8901030518232
DEL0000001446|8902393566373
DEL0000001446|8901512540409
DEL0000001446|890103062194
DEL0000001446|8901063028166
UPR0000002773|8904063200587
UPR0000002773|8901192106124
UPR0000002773|8904109902888
DEL0000001446|890139635104
UPR0000002773|8901192110121
DEL0000000103|8901030534898
DEL0000000103|8901030627347
DEL0000001446|8904063200341
DEL0000001446|8901391616066
UPR0000002773|4902430672184
UPR0000002773|8901842444118
DEL0000001446|9048063200365
DEL0000001446|8901719106668
DEL0000001446|8901719105913
UPR0000002773|8906001384090
UPR0000002773|8901058842296
UPR0000002773|8901192106223
DEL0000001446|8901399580561
DEL0000001446|8901262030069
UPR0000002773|8901058845280
DEL0000001446|8901394766047
UPR0000002773|8901063026018
DEL0000001446|9018300534898
DEL0000001446|8901030627347
DEL0000001446|8901242107903
DEL0000000103|33333333
DEL0000001446|8901207004407
DEL0000001446|8901571004614
DEL0000001446|9018300610806
UPR0000002773|8904063200211
DEL0000001446|8904150501047
DEL0000001446|8902167000065
UPR0000002773|8901725191139
DEL0000001446|8901190101725
DEL0000001446|8019630092280
DEL0000001446|8904063259141
DEL0000001446|8908004643198
DEL0000001446|8901280387008
UPR0000002773|8901058842272
DEL0000001446|8901063016590
DEL0000001446|8904043901015
DEL0000001446|8906001383819
DEL0000001446|9012383023533
DEL0000001446|8904038111078
DEL0000001446|8091035091044
DEL0000001446|8901063071032
DEL0000001446|9017819101663
UPR0000002773|8901233022338
UPR0000002773|8901030283130
DEL0000001446|8906001385202
DEL0000001446|801930055096
DEL0000001446|8906007280068
UPR0000002773|4902430682688
UPR0000002773|8906007280242
DEL0000001446|8901030616259
DEL0000001446|8901030215902
UPR0000002773|8906002348268
DEL0000001446|8901246001603
DEL0000001446|8901030450358
DEL0000001446|8901030530333
DEL0000001446|8901030610837
DEL0000001446|890103486520
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|1052016
DEL0000000103|88800193
DEL0000000103|8901030637421
DEL0000000103|8901030578199
DEL0000000103|19216811
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030534898
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030534898
DEL0000000103|8901030534898
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030534898
DEL0000000103|8901030534898
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030534898
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030637421
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030534898
DEL0000000103|15990263
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030578199
UPR0000001228|8904063252333
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030534898
DEL0000000103|8010305971899
DEL0000000103|8901030578199
UPR0000001228|8901595972142
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030534898
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|19216811
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|25062016
DEL0000000103|8901030534898
DEL0000000103|8901030450358
DEL0000000103|15990263
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030534898
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030450358
DEL0000000103|8901030450358
DEL0000000103|8901030534898
DEL0000000103|8901030534898
DEL0000000103|8010306374219
DEL0000000103|8901030450358
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030578199
DEL0000000103|8901030534898
