BARCODE|CREATED_STAMP
8901905021171|2017-02-10 19:03:46.057
8901030462443|2017-02-22 17:32:46.433
8901030594489|2017-02-20 18:30:09.432
8901058850178|2017-02-13 13:04:54.078
8901030534898|2017-02-19 19:16:37.411
8019023007422|2017-02-14 20:18:48.215
8901192106124|2017-02-19 18:06:37.673
8901262177122|2017-02-21 17:42:37.143
901823001284|2017-02-28 21:15:17.322
8901030534898|2017-02-17 18:31:22.906
8901030571312|2017-02-14 19:20:22.528
901528301672|2017-02-11 17:02:46.593
8069002010118|2017-02-11 12:26:32.321
8901030627330|2017-02-22 18:12:54.346
8906055100028|2017-02-15 20:04:12.461
8015296103423|2017-02-13 16:32:00.799
8901277015051|2017-02-12 19:59:40.347
8901030594489|2017-02-20 19:26:07.447
8901396151333|2017-02-15 16:48:05.948
8901063142275|2017-02-25 20:27:12.811
9018300313820|2017-02-28 20:13:33.402
8904063230164|2017-02-20 14:28:28.892
8901190107239|2017-02-10 20:46:22.376
4902430731010|2017-02-27 21:39:52.275
8019030637933|2017-02-12 12:09:10.444
8901030565304|2017-02-27 21:52:43.534
9018030518232|2017-02-28 21:05:30.235
802190216201|2017-02-11 17:57:58.310
8901242108504|2017-02-22 20:08:02.397
8901491103800|2017-02-19 19:35:12.847
8904063200167|2017-02-21 15:18:26.016
8906009071909|2017-02-17 20:08:40.735
8901030633928|2017-02-12 19:48:09.713
8904063200068|2017-02-17 15:08:12.665
9018120143139|2017-02-05 13:47:32.690
901781970163|2017-02-11 18:00:43.539
8906001052784|2017-02-17 19:39:01.916
8906055100028|2017-02-08 16:27:13.393
8901343068107|2017-02-28 20:59:40.105
8901631039206|2017-02-16 20:30:41.462
8901399245077|2017-02-13 20:55:47.303
8901842022354|2017-02-12 14:38:33.845
890171910410|2017-02-11 20:24:11.607
8901725132873|2017-02-13 15:20:00.389
8901058862166|2017-02-28 20:36:18.605
8904124107701|2017-02-04 12:15:22.125
9017285134327|2017-02-09 20:27:39.476
8901030596346|2017-02-14 20:09:43.158
8901063004061|2017-02-13 11:48:39.454
8902080364596|2017-02-04 20:51:22.192
8902080404117|2017-02-09 20:41:39.960
8993189271311|2017-02-16 14:18:50.598
8906006330726|2017-02-12 12:10:04.004
8901571001361|2017-02-12 12:42:01.851
8901721351975|2017-02-20 14:29:16.909
8901248744027|2017-02-22 20:23:03.586
8901063362796|2017-02-22 21:13:23.379
8901088093361|2017-02-17 16:19:28.169
8901030616259|2017-02-17 18:54:22.202
846597012015|2017-02-24 10:58:28.646
8901630004061|2017-02-13 20:59:16.998
8901030594489|2017-02-23 21:57:40.013
904804390101|2017-02-12 19:46:26.259
4005900135841|2017-02-20 18:52:04.328
846597031016|2017-02-22 17:43:55.962
8901058847482|2017-02-21 21:02:37.310
8901030571312|2017-02-19 19:19:10.511
8901396115069|2017-02-22 20:12:49.374
8901233018362|2017-02-22 20:44:31.078
4902430723046|2017-02-10 19:14:13.443
8908001017237|2017-02-08 20:31:49.204
8901241782200|2017-02-11 13:07:15.766
8904063253859|2017-02-13 15:37:18.097
8901725133986|2017-02-22 12:20:04.758
8901030565304|2017-02-21 22:39:07.015
8901542158016|2017-02-24 13:10:22.624
8901058847864|2017-02-28 18:55:39.414
8901030638541|2017-02-12 18:23:14.255
8901030622823|2017-02-21 10:47:30.316
8901030622816|2017-02-21 10:36:32.385
8901030637421|2017-02-21 10:27:31.204
8901192109125|2017-02-12 12:21:46.736
908139635810|2017-02-12 17:37:03.821
8901192081218|2017-02-23 17:50:57.566
846597067365|2017-02-16 16:44:30.166
8901058842272|2017-02-26 18:53:10.473
8901526989386|2017-02-14 17:38:32.092
8019300638541|2017-02-11 13:07:28.531
8904063252463|2017-02-22 18:58:24.443
8901030486524|2017-02-28 20:22:32.414
8904063200068|2017-02-09 20:57:34.666
8851932172264|2017-02-23 17:12:07.119
901789104711|2017-02-23 16:51:02.980
8904124108036|2017-02-27 09:52:46.041
8901058846706|2017-02-14 14:17:07.326
8901071306034|2017-02-14 20:47:31.361
8901719105913|2017-02-17 19:07:29.772
890171910668|2017-02-12 16:49:22.791
890103053489|2017-02-20 21:08:24.672
8901491366052|2017-02-26 18:54:47.335
890103622465|2017-02-21 10:30:23.896
8901302154803|2017-02-16 18:10:57.319
41415104143|2017-02-15 21:05:46.981
8901233023151|2017-02-14 14:29:33.056
8901764052804|2017-02-20 21:53:14.759
8901063092303|2017-02-01 19:50:54.651
8901526104697|2017-02-13 18:34:34.646
8901719702051|2017-02-20 17:34:29.135
8904632000211|2017-02-26 19:37:17.856
890103063742|2017-02-21 10:28:27.255
8901725181222|2017-02-14 20:32:59.779
8904063200181|2017-02-10 20:29:50.513
8019030348958|2017-02-09 20:42:47.897
8901138821234|2017-02-17 15:36:53.037
8901652141344|2017-02-12 15:50:48.601
8906001384168|2017-02-23 17:02:30.847
9017285134747|2017-02-16 14:34:19.741
8901030571312|2017-02-14 19:44:19.495
8906009071602|2017-02-24 20:40:18.051
8901030550096|2017-02-19 21:14:55.083
8904043901077|2017-02-26 16:23:24.519
8901030475504|2017-02-14 14:23:14.427
9018030594489|2017-02-23 16:39:36.499
8901233022550|2017-02-12 21:04:08.614
8901063071032|2017-02-25 20:11:37.843
8901030578199|2017-02-18 16:55:46.798
8902080104345|2017-02-21 19:18:09.132
8901529691556|2017-02-13 19:36:53.455
8019725181240|2017-02-12 17:41:17.048
8901058845280|2017-02-21 17:19:19.457
9018304583054|2017-02-12 12:09:28.457
8908001935043|2017-02-23 18:50:42.466
9068002004430|2017-02-11 18:29:57.793
906800200463|2017-02-12 18:55:59.367
8906002004430|2017-02-10 21:44:47.204
890600633396|2017-02-14 15:51:42.364
8901030637421|2017-02-21 10:20:29.067
490243073100|2017-02-28 18:56:35.977
8906002348381|2017-02-14 19:33:27.501
8901030627347|2017-02-14 19:44:13.302
8904063258410|2017-02-15 18:50:12.808
8901063362802|2017-02-24 17:40:31.760
8901030627330|2017-02-21 11:20:17.308
8901030619458|2017-02-09 20:32:49.739
8901262151764|2017-02-17 11:47:16.306
9048063200013|2017-02-11 17:55:46.853
9048032516954|2017-02-18 20:33:01.469
8906009077017|2017-02-22 21:42:30.701
8901190206185|2017-02-19 19:13:14.781
8901030637421|2017-02-21 10:26:21.066
8901063362796|2017-02-24 17:40:38.440
8906009708885|2017-02-15 15:14:03.051
9018058427822|2017-02-12 19:15:41.152
901803063793|2017-02-13 16:54:13.979
9018157001143|2017-02-28 21:28:14.822
846597009064|2017-02-28 18:55:02.276
8901030578199|2017-02-27 13:57:31.373
8901030627347|2017-02-21 11:22:44.743
8901030535048|2017-02-21 10:55:32.357
8906009071602|2017-02-24 13:29:59.978
8901030622465|2017-02-21 10:31:00.322
8906001386599|2017-02-16 20:39:55.866
8901030638541|2017-02-13 20:06:29.735
8904032600136|2017-02-28 17:44:51.241
8901764042805|2017-02-07 15:18:15.728
8901030534898|2017-02-21 11:13:29.429
9018192051200|2017-02-09 20:31:35.236
7095368|2017-02-15 11:25:50.100
2348299|2017-02-16 20:00:41.971
8902080334629|2017-02-20 13:32:42.386
8906002342587|2017-02-13 12:31:19.393
8901030627330|2017-02-26 21:09:36.440
8902188812050|2017-02-19 13:33:23.630
8012907503566|2017-02-23 17:53:43.346
8901396112006|2017-02-27 18:51:30.847
8901058842296|2017-02-16 21:13:37.212
8901030622465|2017-02-21 10:29:51.667
8901030565304|2017-02-27 13:17:40.084
8901246002167|2017-02-14 15:49:29.233
8901030162569|2017-02-09 21:23:16.484
8901058842272|2017-02-15 14:09:53.721
8901036001233|2017-02-18 16:03:40.564
8901725184117|2017-02-19 13:35:35.278
8901030627354|2017-02-21 11:20:59.474
8901030610646|2017-02-23 19:24:49.631
8901030627330|2017-02-26 20:39:35.551
8904043901015|2017-02-19 19:55:05.837
8904043910015|2017-02-18 21:10:29.280
8901030593406|2017-02-22 15:11:47.666
8904063230096|2017-02-19 21:46:13.113
9017891106668|2017-02-11 19:48:18.271
8906007280037|2017-02-17 15:36:41.297
8901630362086|2017-02-27 12:01:11.147
8901571007813|2017-02-25 17:04:25.930
8904124108555|2017-02-12 21:05:46.189
9018030534898|2017-02-23 18:54:49.868
9018030535062|2017-02-20 18:33:09.759
8901063362086|2017-02-15 11:03:08.705
8901063019089|2017-02-19 21:29:53.150
8904124107695|2017-02-14 10:52:35.088
8901063019089|2017-02-23 19:23:58.982
8906055100028|2017-02-10 20:50:40.000
8901012165737|2017-02-14 13:08:03.785
8901030627354|2017-02-21 11:21:32.734
890403256217|2017-02-11 16:18:04.056
8901719104749|2017-02-26 19:41:45.001
846597001026|2017-02-25 21:13:45.467
8904063200662|2017-02-26 12:57:34.018
8900836034005|2017-02-09 20:35:53.025
8901358702184|2017-02-21 21:46:02.429
8904063200525|2017-02-13 15:36:19.456
8904632502524|2017-02-28 15:07:04.616
690225106771|2017-02-21 16:14:22.650
8901030610660|2017-02-21 10:38:08.995
8901030599170|2017-02-10 20:43:00.041
9018030313820|2017-02-28 20:07:55.962
890406323001|2017-02-23 12:48:30.281
8901030391156|2017-02-21 21:30:02.095
8069010080440|2017-02-11 19:19:43.222
9048063255280|2017-02-18 17:24:46.138
8901030627330|2017-02-21 11:31:31.478
9010380534898|2017-02-23 16:35:49.219
8901233018362|2017-02-12 20:31:41.481
8902167000034|2017-02-23 20:28:44.962
8901030516320|2017-02-26 20:16:31.971
8901233021874|2017-02-24 14:20:22.275
9018300486524|2017-02-11 14:52:10.955
8904063257116|2017-02-10 19:10:24.703
8904063200204|2017-02-23 15:30:54.495
8049063230164|2017-02-16 20:51:33.666
8901058843590|2017-02-19 19:08:39.945
8904063200464|2017-02-26 11:33:50.037
8901058842722|2017-02-09 19:29:47.743
8902167004384|2017-02-12 10:06:07.594
890103043215|2017-02-27 18:29:46.645
8901030637650|2017-02-10 19:33:19.342
8901571001361|2017-02-21 21:54:30.540
89000687|2017-02-09 12:34:20.694
8013996387831|2017-02-11 21:03:45.724
8901063142015|2017-02-22 21:48:32.516
8901030509995|2017-02-11 14:53:47.602
8901063142015|2017-02-10 11:42:55.819
8901058841831|2017-02-04 19:23:48.894
8906007280037|2017-02-10 21:47:44.346
8901030584114|2017-02-23 16:19:19.782
8901396151005|2017-02-03 12:43:07.793
8904256000802|2017-02-25 20:33:19.046
8901491702645|2017-02-15 16:23:35.519
8901030584121|2017-02-16 20:19:56.735
8904022906031|2017-02-22 19:19:57.813
8901314019257|2017-02-26 16:22:11.730
4902430603171|2017-02-24 17:22:44.402
8901030535048|2017-02-21 10:56:53.664
890109032808|2017-02-20 19:34:40.693
8901030560873|2017-02-10 15:44:24.438
8901233023533|2017-02-07 20:15:28.994
8901030498862|2017-02-21 10:57:05.167
8901190107239|2017-02-22 12:13:31.480
8901052010219|2017-02-21 21:03:52.347
8906007280969|2017-02-19 19:26:03.097
8901030215902|2017-02-21 19:55:18.956
8904043901015|2017-02-13 20:00:17.925
8904124108036|2017-02-20 20:22:12.606
8801017180073|2017-02-12 17:09:15.519
8901030534898|2017-02-21 11:07:17.135
8901030673421|2017-02-21 10:21:20.391
8902080406012|2017-02-21 14:31:31.728
8901030584114|2017-02-12 11:19:05.947
8901030636714|2017-02-20 18:43:52.863
8908001158022|2017-02-19 14:57:57.433
8901058842722|2017-02-22 18:59:05.565
8906016579993|2017-02-27 20:32:39.710
8901063017290|2017-02-17 15:15:56.571
8901030637421|2017-02-21 10:21:52.699
32123121|2017-02-13 17:17:29.602
490243072304|2017-02-15 20:50:57.827
8902579107017|2017-02-21 20:10:50.047
8019023007408|2017-02-19 15:15:37.028
8901262010344|2017-02-12 18:09:19.909
8901052024315|2017-02-23 19:53:27.846
8901058847864|2017-02-22 19:31:47.809
8915042012563|2017-02-26 20:14:12.988
8902167004537|2017-02-17 20:56:58.093
8901030637933|2017-02-12 13:46:25.078
8901499008459|2017-02-28 18:56:55.321
4902430733625|2017-02-14 13:08:16.109
9804063200051|2017-02-15 11:59:37.601
8019058842722|2017-02-11 17:24:26.748
8904063200556|2017-02-09 13:14:01.707
8901719103445|2017-02-20 19:04:59.278
8904063251497|2017-02-13 15:37:34.929
8901725135454|2017-02-16 21:13:16.988
8901242178200|2017-02-14 20:05:01.978
8901396040200|2017-02-15 18:46:18.181
8901396151333|2017-02-20 16:15:47.617
8019030865749|2017-02-28 20:08:31.827
8901030622786|2017-02-20 18:47:11.779
8904063200068|2017-02-21 21:41:10.724
8901042967073|2017-02-19 21:40:33.127
8901262010016|2017-02-25 18:49:31.090
8901030594489|2017-02-25 18:55:01.535
8901747000259|2017-02-11 17:59:50.935
8901058843590|2017-02-04 19:33:59.492
8904038111085|2017-02-13 14:27:44.293
8901725132873|2017-02-23 17:56:45.422
8902080013258|2017-02-14 19:38:29.028
890139622803|2017-02-01 16:58:40.013
8901063139190|2017-02-01 19:59:56.024
8019063362086|2017-02-11 17:41:04.431
8901030612329|2017-02-11 18:30:30.397
8901030637421|2017-02-21 10:28:03.153
890174700259|2017-02-13 17:14:03.269
8904063200679|2017-02-22 19:04:03.136
8904063230119|2017-02-25 20:35:41.388
8901030349751|2017-02-24 19:10:02.726
9018085842722|2017-02-12 15:54:08.542
8901262173766|2017-02-07 18:07:56.460
8901058847864|2017-02-12 19:39:29.889
8901030349751|2017-02-26 13:57:14.674
8901526101085|2017-02-13 18:11:53.520
8901262150101|2017-02-24 10:58:50.087
8904063200020|2017-02-19 19:15:47.204
890130045058|2017-02-15 18:36:42.545
8901030627347|2017-02-23 21:52:14.127
901863001725|2017-02-11 18:55:43.540
901728513827|2017-02-12 19:51:45.276
901528698952|2017-02-13 20:18:41.126
9018030493089|2017-02-23 12:29:33.068
8904063200181|2017-02-28 18:39:30.145
8901277014160|2017-02-26 18:24:17.409
8906006333932|2017-02-24 12:24:12.635
8901030636714|2017-02-26 20:24:41.136
8901512540409|2017-02-22 20:03:46.300
8901192215116|2017-02-23 20:29:16.828
8901030578199|2017-02-22 07:08:51.182
8901030643521|2017-02-21 10:34:55.228
8906000610916|2017-02-05 18:58:59.315
8901030636714|2017-02-25 19:37:31.032
8901358702184|2017-02-16 12:39:56.853
8901450000508|2017-02-25 20:00:19.599
8902167000218|2017-02-01 18:28:44.694
8901030534898|2017-02-26 18:26:47.387
8013931003871|2017-02-12 20:11:41.788
8019030591785|2017-02-27 15:38:43.672
8904063200044|2017-02-17 17:27:36.990
8991710047149|2017-02-28 13:26:13.251
89007464|2017-02-27 19:54:21.791
8901030508202|2017-02-15 20:50:51.697
8069032010999|2017-02-26 20:45:42.371
8901030546990|2017-02-21 10:43:44.536
890172513413|2017-02-12 18:46:37.154
8901725121129|2017-02-09 21:15:42.933
8901719100734|2017-02-21 21:08:54.921
8901030637933|2017-02-12 20:31:29.282
890406253580|2017-02-11 14:43:28.508
8901030215902|2017-02-07 21:08:31.958
8901791103445|2017-02-19 20:10:51.521
9017891470101|2017-02-11 17:56:10.169
8901030545368|2017-02-14 20:09:02.156
8901396151333|2017-02-22 19:25:20.443
8901030627347|2017-02-09 20:06:25.964
8910560270242|2017-02-21 17:05:15.334
8012907004421|2017-02-21 21:07:56.309
8019630019089|2017-02-11 19:05:42.263
8902080013401|2017-02-01 14:51:28.360
8019058842722|2017-02-15 20:00:57.255
8901652142105|2017-02-24 18:41:50.231
8901058107487|2017-02-07 17:09:32.465
8901058143102|2017-02-28 20:28:21.276
8019030379633|2017-02-13 16:54:13.418
8902080406012|2017-02-26 17:36:14.686
8901030546990|2017-02-21 10:43:34.069
8902167001017|2017-02-26 18:43:48.563
8901262010016|2017-02-14 19:06:17.611
8901725132941|2017-02-09 19:19:43.161
8904063200204|2017-02-12 19:13:42.118
8904043901015|2017-02-09 20:34:16.230
8901192001207|2017-02-17 10:14:27.200
8901036037933|2017-02-14 12:19:23.268
8901030509995|2017-02-17 20:08:05.608
8190058847420|2017-02-11 12:10:37.137
8901242136903|2017-02-22 11:33:02.403
8901030575655|2017-02-27 21:28:40.020
8901030622960|2017-02-04 20:38:03.857
8901000213693|2017-02-01 18:25:12.659
8901233022659|2017-02-23 17:59:03.318
8019030493089|2017-02-23 12:33:04.485
8904006305942|2017-02-21 21:47:48.340
8901058842722|2017-02-10 17:27:23.969
8901764042706|2017-02-28 13:29:38.324
8901192107121|2017-02-19 18:06:34.536
8901972058629|2017-02-28 20:36:14.487
8901025010318|2017-02-23 15:30:49.394
8901192215116|2017-02-06 09:27:09.274
8901190305130|2017-02-21 19:28:13.034
8901063028616|2017-02-19 20:18:56.702
8901764012501|2017-02-21 21:15:08.604
8901063016590|2017-02-19 20:18:49.192
9018058842722|2017-02-20 17:58:44.968
8901000213693|2017-02-01 18:11:23.877
8901058847505|2017-02-26 21:31:08.141
8901058843590|2017-02-22 13:12:19.960
8910030637421|2017-02-21 10:23:31.775
8901030610561|2017-02-27 21:47:20.918
8901123004503|2017-02-11 20:24:29.656
8901323023533|2017-02-15 12:50:16.631
9088001935043|2017-02-11 20:57:05.110
8901052100318|2017-02-16 19:09:58.248
8072195181222|2017-02-13 21:04:24.653
8904063252517|2017-02-20 19:31:00.369
8901058841831|2017-02-24 10:59:22.102
8901063362857|2017-02-19 14:47:19.674
4005900294579|2017-02-13 13:49:21.806
8901063742130|2017-02-21 10:27:30.440
801729132875|2017-02-13 21:41:47.327
8901630362772|2017-02-12 20:54:29.372
8901030627347|2017-02-21 11:32:39.791
8904063260093|2017-02-12 15:07:38.131
4029430673143|2017-02-16 16:31:30.356
8901262150101|2017-02-21 18:47:52.893
8019035305055|2017-02-11 14:51:26.347
8000500225615|2017-02-18 20:29:13.371
8906009077277|2017-02-15 21:20:06.779
846597021024|2017-02-19 18:48:57.728
8901052010219|2017-02-25 14:15:15.203
8901725134327|2017-02-26 17:43:11.359
8901030486548|2017-02-13 16:12:46.888
9012383203533|2017-02-11 21:17:46.793
8906002348657|2017-02-27 11:35:37.790
8901571003655|2017-02-24 15:45:01.296
8901063093287|2017-02-01 13:06:42.009
9018630362888|2017-02-12 16:57:50.116
846597069026|2017-02-20 19:35:02.232
8901725196240|2017-02-26 14:59:33.109
8901192212115|2017-02-25 15:29:17.368
9048038102229|2017-02-11 19:00:02.185
8904063230171|2017-02-20 18:21:52.002
806360290507|2017-02-20 18:17:35.625
8901192215116|2017-02-19 15:52:23.142
8901090545412|2017-02-22 07:25:20.008
8906001386599|2017-02-19 19:58:52.197
8901030408359|2017-02-27 20:22:11.749
8901030578199|2017-02-27 12:56:57.493
8901030482083|2017-02-12 17:21:02.640
8901030541506|2017-02-28 10:59:28.250
8901190101725|2017-02-21 21:28:29.991
8904076602545|2017-02-12 12:33:52.713
9048063220264|2017-02-09 19:34:10.084
8901030313820|2017-02-20 13:07:00.604
8901207004414|2017-02-27 20:32:51.925
8901030622823|2017-02-21 10:47:59.129
8901030591404|2017-02-20 19:02:51.872
8901725101435|2017-02-22 15:06:29.654
8901063031609|2017-02-24 20:00:47.122
8901905020778|2017-02-19 18:09:04.783
8901725135119|2017-02-10 20:33:39.117
8901030601347|2017-02-07 21:18:01.493
8901058847864|2017-02-24 16:01:51.159
8901058850680|2017-02-24 14:06:58.569
8901725971328|2017-02-24 10:58:15.071
8901063142213|2017-02-01 13:12:00.824
8901595971282|2017-02-07 21:17:46.573
9081058842722|2017-02-12 12:10:54.994
8904063200181|2017-02-26 13:33:19.381
8901088067744|2017-02-15 18:43:54.392
8901030591280|2017-02-23 14:18:59.610
8901595862733|2017-02-05 12:52:31.428
8901063019089|2017-02-19 16:50:48.337
8904043910015|2017-02-11 20:52:44.899
8902120230465|2017-02-24 17:07:29.700
8908008143007|2017-02-26 14:07:44.456
9068146001407|2017-02-12 20:30:10.800
8904063200464|2017-02-12 19:13:45.004
8901030534898|2017-02-21 11:13:31.894
8901030534898|2017-02-21 11:15:38.878
8901972058643|2017-02-20 15:26:26.904
8901030554520|2017-02-20 15:31:26.979
8904063230010|2017-02-26 21:42:36.806
8901030535048|2017-02-21 10:53:54.092
8901052010318|2017-02-26 18:57:43.182
9018063328196|2017-02-18 18:12:52.669
9018030463204|2017-02-23 19:05:29.646
8906020470217|2017-02-21 12:42:49.960
801540411008|2017-02-15 16:24:35.053
8901058849998|2017-02-24 14:08:38.175
24204251|2017-02-12 17:21:11.969
846597029419|2017-02-09 17:09:10.898
8901396351528|2017-02-12 12:21:51.368
8901652140231|2017-02-12 12:22:35.712
8902080514045|2017-02-21 14:59:21.944
8904632000631|2017-02-26 18:23:57.878
8901719258626|2017-02-14 16:51:09.151
8901361914077|2017-02-28 15:50:07.228
8904038109693|2017-02-24 17:45:44.214
8901300313820|2017-02-28 20:29:10.541
8901030637421|2017-02-21 10:28:42.792
890119230546|2017-02-18 16:27:35.191
8901030313820|2017-02-20 18:48:05.233
8901058842272|2017-02-28 20:11:07.031
8019063028166|2017-02-12 13:53:13.947
8901058842722|2017-02-19 18:02:04.625
8904038102229|2017-02-12 12:51:44.085
690225106092|2017-02-26 11:26:11.958
8901052000807|2017-02-20 18:51:04.269
8901747000259|2017-02-25 18:52:03.356
8901030637421|2017-02-21 10:28:24.416
8901030482694|2017-02-27 20:20:02.247
8901030610806|2017-02-14 13:54:10.820
8901088071307|2017-02-15 21:56:05.996
890800086341|2017-02-26 20:09:46.140
8901233024691|2017-02-27 20:30:33.256
8901088017411|2017-02-24 18:09:18.763
8906001385202|2017-02-20 16:29:38.689
8025799103415|2017-02-15 21:11:52.837
8901061362143|2017-02-26 18:51:32.450
8901030545382|2017-02-21 22:26:18.707
8901085875294|2017-02-28 21:29:08.391
8904149151110|2017-02-25 21:20:09.799
8901063362802|2017-02-16 21:13:06.592
8901725181246|2017-02-13 13:11:24.589
8908001587011|2017-02-13 14:42:09.691
8901719103445|2017-02-20 19:08:12.905
8904124105817|2017-02-06 20:57:29.947
8901396112006|2017-02-21 19:55:03.247
8906004970023|2017-02-14 20:42:22.170
8901030565304|2017-02-27 21:32:28.438
8901764052705|2017-02-14 14:43:45.259
8901030535048|2017-02-21 10:54:33.576
9048063200440|2017-02-11 20:48:54.538
8015296100545|2017-02-13 16:45:28.238
8906020120655|2017-02-15 21:15:56.143
8901764042706|2017-02-26 17:43:18.589
8901030534898|2017-02-21 11:05:30.914
8904038109693|2017-02-13 15:12:03.432
8901058843590|2017-02-20 15:57:43.515
8901719255151|2017-02-16 11:33:00.889
890106303502|2017-02-11 18:00:24.429
8904022908325|2017-02-26 17:47:20.532
8906055100011|2017-02-13 13:05:58.022
8901720589643|2017-02-20 14:30:08.903
8904063200723|2017-02-23 21:19:13.405
400590019616|2017-02-28 21:28:27.083
8901719103681|2017-02-17 17:41:42.406
8906001023098|2017-02-14 19:42:48.019
490243072293|2017-02-28 15:05:52.170
8901058826715|2017-02-21 13:17:33.435
8901063019089|2017-02-10 12:53:49.069
8901063092280|2017-02-14 19:58:06.746
8901052024315|2017-02-22 19:37:39.464
490243066936|2017-02-23 12:33:32.035
8901058435908|2017-02-13 20:37:07.703
8904038111085|2017-02-16 16:03:37.715
906800907123|2017-02-11 16:20:30.230
8901058186242|2017-02-15 19:50:47.200
8904124107695|2017-02-03 18:24:22.693
8906055100028|2017-02-27 20:22:24.151
8904063230119|2017-02-14 20:55:09.524
8906007280693|2017-02-10 20:12:35.098
8901058842722|2017-02-17 19:32:04.539
8901030627347|2017-02-21 11:21:47.429
8901058847222|2017-02-25 17:24:31.524
8901719702051|2017-02-22 13:15:46.656
906800907862|2017-02-23 16:50:29.050
8901663004102|2017-02-27 21:31:56.977
8902393565925|2017-02-01 12:30:05.948
8901030637933|2017-02-13 14:06:07.662
8901034930089|2017-02-23 12:29:27.530
891230013091|2017-02-23 16:31:35.702
908800193503|2017-02-11 18:14:21.354
8901721355454|2017-02-20 21:31:40.703
489038109518|2017-02-25 21:20:21.935
8901012165737|2017-02-19 20:15:54.007
8901088062374|2017-02-13 18:31:40.224
8901725181246|2017-02-13 13:11:23.325
8906002348206|2017-02-14 19:23:57.935
8019030622786|2017-02-20 18:36:40.693
8902167000089|2017-02-24 17:47:26.266
8901030637421|2017-02-21 10:23:51.727
8960016571096|2017-02-26 15:29:07.845
8901058843590|2017-02-19 19:25:58.852
8901030534898|2017-02-21 11:13:22.643
8904124108098|2017-02-24 09:13:53.999
8904063259172|2017-02-27 11:38:24.524
8901030610837|2017-02-14 19:32:28.670
890106307102|2017-02-15 19:52:13.045
8904000951220|2017-02-17 20:04:57.558
9018058872422|2017-02-12 19:24:37.822
8910058845396|2017-02-01 13:11:11.574
8901030568824|2017-02-07 09:28:43.309
9018030293610|2017-02-12 12:18:37.854
8901764012501|2017-02-14 12:53:53.252
8904063200464|2017-02-12 13:55:32.995
8901725135423|2017-02-16 21:13:32.739
8901725132194|2017-02-25 20:10:19.391
890163036208|2017-02-20 18:49:16.962
8901030293566|2017-02-19 19:26:17.557
8901314114419|2017-02-14 20:29:25.096
8901571005833|2017-02-09 21:03:24.081
9018304865204|2017-02-18 16:54:40.202
8901030514890|2017-02-17 12:32:08.801
8901058845280|2017-02-09 20:07:20.650
9018063001022|2017-02-18 16:03:15.510
8901499008190|2017-02-19 17:32:17.269
8901030627095|2017-02-01 20:08:47.395
9068016571096|2017-02-16 13:36:19.101
8901030545405|2017-02-21 22:19:58.343
8901030432156|2017-02-23 19:12:27.084
8904063200464|2017-02-27 11:36:06.046
8901063162143|2017-02-20 21:09:12.315
8901058843590|2017-02-04 14:01:02.683
9068006330726|2017-02-12 19:35:28.823
8901030599293|2017-02-20 13:11:30.903
8901725132798|2017-02-22 12:19:54.182
8901030643521|2017-02-21 10:34:44.791
8908004643167|2017-02-23 13:14:02.035
8902167000089|2017-02-13 20:01:05.670
8152096101238|2017-02-13 17:18:52.583
8904043901015|2017-02-04 14:01:48.950
8902188812067|2017-02-10 13:32:15.625
8901030516320|2017-02-20 17:59:35.965
8901396040408|2017-02-15 19:12:14.695
8901030283130|2017-02-01 19:31:52.066
801729135478|2017-02-13 19:23:40.594
8902188820413|2017-02-24 17:47:50.727
8901571006885|2017-02-21 11:32:24.481
8906009078021|2017-02-20 15:41:59.740
8901719258626|2017-02-14 15:01:17.359
890134306817|2017-02-11 13:07:41.064
8906002340064|2017-02-14 20:21:26.588
89006740|2017-02-19 19:33:48.937
8901888060181|2017-02-14 19:37:53.748
890405070093|2017-02-19 19:00:00.789
1239083023533|2017-02-11 20:24:54.367
8901751003406|2017-02-20 17:57:42.911
8901030534898|2017-02-21 11:06:39.070
8901058143102|2017-02-09 19:29:03.662
9068017290064|2017-02-23 14:38:15.965
8901491100519|2017-02-28 20:31:13.070
8908006436040|2017-02-22 12:13:15.022
890131401005|2017-02-17 19:16:14.400
8901030309014|2017-02-14 19:52:04.705
8904063200570|2017-02-14 19:42:33.475
8901262010016|2017-02-07 17:11:42.145
8901058144345|2017-02-27 16:17:44.954
8901233021492|2017-02-21 17:38:04.983
8901030537912|2017-02-10 13:07:11.727
8901030546990|2017-02-21 10:43:21.745
9087125313401|2017-02-12 16:57:10.336
8902167004407|2017-02-04 14:02:13.014
8904063255280|2017-02-17 12:33:04.898
8901058144345|2017-02-14 14:28:31.276
8906001051367|2017-02-19 14:55:10.806
8901441017010|2017-02-23 20:19:29.284
8019300578199|2017-02-18 13:12:05.609
8901058848700|2017-02-15 14:09:26.655
4902430664004|2017-02-14 13:08:28.636
8901663004102|2017-02-23 19:58:26.369
8901725132194|2017-02-28 13:37:27.804
8901030627095|2017-02-26 11:20:39.135
8901063139213|2017-02-14 19:20:52.751
9024430679800|2017-02-18 20:37:53.610
9015286991556|2017-02-13 19:39:01.465
8901764052804|2017-02-19 13:40:11.869
8901030609220|2017-02-10 20:43:18.433
8906002003242|2017-02-14 19:52:56.001
8906002004331|2017-02-14 19:52:29.668
890600138389|2017-02-25 17:59:56.027
8901088062466|2017-02-22 21:17:45.117
8901725135423|2017-02-15 14:44:08.177
